id,language,context,target,max_width
929,English,"Factories close or relocate sometimes, and workers must learn new skills. Many people want a stable job, but careers are evolving. We talk about mobility: people",often change companies and sometimes even cities.,505
653,English,"Today is August 11, 2006. On the Internet there are new ways to stay in touch with friends: the so-called social networks or social media. Many people already use them to chat, share photos, or write messages.",In America and also in Europe there are various platforms.,573
931,English,"Young people enter the world of work with a diploma, but experience also matters. Companies provide training and internships to prepare workers. Jobs of the past, such as worker, sales clerk, or","driver, remain important, but they change with time.",512
1425,English,"In short, this day shows moderate but attentive activity in all major exchanges. The useful advice is simple: diversify, not put everything in one stock, get information from reliable sources, and be patient. Thus, February 20, 1990, the markets show a picture of finance that is serious but not frightening,",where attention goes to solid companies and to sectors useful for the economy.,765
984,Italian,"Ogni piccolo gesto può fare una differenza, anche qui nel quartiere. Così la memoria di questa data resta viva e spinge a fare meglio. Così finisce","questa pagina, ma la conversazione continua domani.",522
1061,English,They try to restore running water and sanitation services. Volunteers explain to people how to use safe wells and how to avoid illness. The weather is,"cold, but people smile when help arrives.",405
128,French,On apprend à économiser l'eau à la maison. Fermer le robinet quand on se brosse les dents est un petit geste qui aide. Prendre,des douches plus courtes économise beaucoup d'eau.,516
514,Italian,Riutilizzare l'acqua piovana per l'irrigazione. Annaffiare in orari giusti. Le aziende possono usare tecnologie per ridurre le perdite nelle,reti e controllare i consumi.,275
1274,Spanish,"Por eso, cada persona tiene un papel. Si cuidamos nuestra higiene, vacunación y hábitos saludables, contribuimos a la salud de la comunidad. Escrito el 22 de febrero de 2022, con la",esperanza de un futuro más sano para todos.,434
766,French,"Parfois, les prix changent et les récoltes ne sont pas bonnes. Parfois aussi des jeunes préfèrent d’autres métiers. Malgré tout, chaque jour, des personnes",se lèvent tôt pour nourrir la communauté.,408
25,English,"For example, small local businesses can test online services to help people. We also see more exchanges between startups and large companies, which brings advice and opportunities. For students or beginner entrepreneurs, it is useful to",take simple courses and ask for help from mentors.,500
1135,English,"Technology does not replace the teacher, but supports him/her. The teacher continues to explain, but now uses different tools to explain better. In the library we find online",dictionaries and collections of images on disks.,464
535,English,"The market has become much larger than two years ago, and prices change constantly. Especially the MP3 player has become very popular in recent months. Many friends have already bought one, because",you can listen to your favorite music everywhere.,486
840,French,Les citoyens veulent de la clarté et de la stabilité. Ils veulent aussi un dialogue simple entre les dirigeants et les citoyens. Les médias suivent,les résultats et les réactions des partis.,375
1175,English,"In 2011, many cities plan to expand public transport, improve signage, and make trips more comfortable. There is also a desire to reduce pollution and have fewer cars on the streets. Schools,","hospitals, and shops benefit when transport works well.",543
528,German,"Frauenrechte bedeuten weltweit gleichen Lohn, sichere Arbeitsplätze und Schutz vor Gewalt. Kinderrechte bedeuten Bildung, gutes Essen und eine sichere Umgebung. In vielen Ländern wird über all diese Themen öffentlich diskutiert, in","Schulen, in Zeitungen, im Fernsehen und im Netz.",494
49,English,"Prices of consumer goods do not rise quickly, which helps households. In Japan and in Asian countries, the effects of the 1997 financial crisis are felt.",Markets stay unstable and banks monitor loans.,467
937,English,"Today is April 25, 1993. I am writing this short note about the labor market and the changes taking place in Italy. The",job market in Italy is changing.,312
153,English,"At the same time it is important to protect patients’ privacy. Policy makers discuss financing, insurance and costs so that innovations benefit all people. Many people hope that medical research will help them in the",future to prevent diseases or to treat them better.,473
489,English,"In this network, no one person or bank decides everything alone. The ledger would be shared and updated by many computers. Everyone",could check that payments are correct.,379
1083,English,"But law alone is not enough: we also need love for culture. If we think about the future, we must remember the past. In this way cultural heritage can accompany us to","future generations, like a simple and precious guide.",512
945,English,"The job market becomes less static and more dynamic. This is a transitional phase, but the hope is that more people will find a stable job thanks to ongoing training. Many workers try",to update themselves with evening courses or in-house courses.,619
685,English,"From the experience of the last years we learn that good preparation, early warning, and close cooperation lead to better results. Disaster preparedness is also important on site: safe rooms, better infrastructure, education about hygiene, and risk reduction. For many people, humanitarian aid means not only","material support but also respect, hope, and a perspective for the future.",698
525,English,"Social justice means that all people get equal opportunities—for access to education, work, housing, and healthcare. Many young people, workers, trade unions, and non-governmental organizations work together to put pressure on governments and companies. Yet there","are obstacles: censorship, political violence, corruption, or legal restrictions.",742
778,French,"Le 5 avril 1993, on parle de l’économie mondiale et de ce que nous pouvons attendre pour les mois à venir. Après des années difficiles, la croissance revient doucement dans plusieurs pays, mais elle reste modeste et hésitante. Aux États‑Unis, la production augmente un peu et les magasins vendent plus de produits. Les entreprises","investissent en machines et en nouvelles technologies, et la demande intérieure se renforce lentement.",987
1421,English,The Italian market is calm today: shares of industry and banks show limited movements. Interest rates are important for the markets: there is talk of possible changes in monetary policy that could affect loans and mortgages. Financial newspapers write that inflation and employment are,"key topics, but some companies report good results in their recent earnings.",735
1342,Spanish,El futuro podría traer grandes avances en tecnología y educación para todos. También hay ideas para futuras misiones a la Luna y a otros planetas en los próximos años. La imaginación humana no tiene límites y,la ciencia avanza poco a poco con cada viaje.,445
